"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","PATENT","TOT","NBR","A","1990",9598.9783,
"JPN","PATENT","TOT","NBR","A","1991",8577.4786,
"JPN","PATENT","TOT","NBR","A","1992",7924.8969,
"JPN","PATENT","TOT","NBR","A","1993",8333.5376,
"JPN","PATENT","TOT","NBR","A","1994",8291.2998,
"JPN","PATENT","TOT","NBR","A","1995",9617.7093,
"JPN","PATENT","TOT","NBR","A","1996",10776.7292,
"JPN","PATENT","TOT","NBR","A","1997",11477.1875,
"JPN","PATENT","TOT","NBR","A","1998",11977.8371,
"JPN","PATENT","TOT","NBR","A","1999",13682.3571,
"JPN","PATENT","TOT","NBR","A","2000",17915.5793,
"JPN","PATENT","TOT","NBR","A","2001",16621.6695,
"JPN","PATENT","TOT","NBR","A","2002",16823.1607,
"JPN","PATENT","TOT","NBR","A","2003",17898.6809,
"JPN","PATENT","TOT","NBR","A","2004",18704.1368,
"JPN","PATENT","TOT","NBR","A","2005",17722.7276,
"JPN","PATENT","TOT","NBR","A","2006",18006.9073,
"JPN","PATENT","TOT","NBR","A","2007",17785.211,
"JPN","PATENT","TOT","NBR","A","2008",16028.2262,
"JPN","PATENT","TOT","NBR","A","2009",16535.2928,
"JPN","PATENT","TOT","NBR","A","2010",18465.1874,
"JPN","PATENT","TOT","NBR","A","2011",18566.4305,
"JPN","PATENT","TOT","NBR","A","2012",18640.3479,
"JPN","PATENT","TOT","NBR","A","2013",17541.9487,
"JPN","PATENT","TOT","NBR","A","2014",17483.6721,
"JPN","PATENT","TOT","NBR","A","2015",17360.8602,
"KOR","PATENT","TOT","NBR","A","1985",7.6333,
"KOR","PATENT","TOT","NBR","A","1986",5.9167,
"KOR","PATENT","TOT","NBR","A","1987",9.1652,
"KOR","PATENT","TOT","NBR","A","1988",21.95,
"KOR","PATENT","TOT","NBR","A","1989",33.1806,
"KOR","PATENT","TOT","NBR","A","1990",66.3413,
"KOR","PATENT","TOT","NBR","A","1991",85.5779,
"KOR","PATENT","TOT","NBR","A","1992",119.645,
"KOR","PATENT","TOT","NBR","A","1993",165.7958,
"KOR","PATENT","TOT","NBR","A","1994",214.1488,
"KOR","PATENT","TOT","NBR","A","1995",331.2227,
"KOR","PATENT","TOT","NBR","A","1996",323.5331,
"KOR","PATENT","TOT","NBR","A","1997",393.5578,
"KOR","PATENT","TOT","NBR","A","1998",479.314,
"KOR","PATENT","TOT","NBR","A","1999",600.4313,
"KOR","PATENT","TOT","NBR","A","2000",907.9808,
"KOR","PATENT","TOT","NBR","A","2001",1154.7285,
"KOR","PATENT","TOT","NBR","A","2002",1569.1961,
"KOR","PATENT","TOT","NBR","A","2003",2194.2804,
"KOR","PATENT","TOT","NBR","A","2004",2569.5574,
"KOR","PATENT","TOT","NBR","A","2005",2746.2349,
"KOR","PATENT","TOT","NBR","A","2006",2347.3339,
"KOR","PATENT","TOT","NBR","A","2007",1977.313,
"KOR","PATENT","TOT","NBR","A","2008",1826.9375,
"KOR","PATENT","TOT","NBR","A","2009",2108.2004,
"KOR","PATENT","TOT","NBR","A","2010",2460.6858,
"KOR","PATENT","TOT","NBR","A","2011",2368.0357,
"KOR","PATENT","TOT","NBR","A","2012",2493.1013,
"KOR","PATENT","TOT","NBR","A","2013",2679.4223,
"KOR","PATENT","TOT","NBR","A","2014",2683.7076,
"KOR","PATENT","TOT","NBR","A","2015",2703.2913,
"LUX","PATENT","TOT","NBR","A","1985",14.8833,
"LUX","PATENT","TOT","NBR","A","1986",17.3333,
"LUX","PATENT","TOT","NBR","A","1987",3.1786,
"LUX","PATENT","TOT","NBR","A","1988",7.1,
"LUX","PATENT","TOT","NBR","A","1989",5.4074,
"LUX","PATENT","TOT","NBR","A","1990",16.8611,
"LUX","PATENT","TOT","NBR","A","1991",10.2286,
"LUX","PATENT","TOT","NBR","A","1992",8.7572,
"LUX","PATENT","TOT","NBR","A","1993",12.9833,
"LUX","PATENT","TOT","NBR","A","1994",8.6444,
"LUX","PATENT","TOT","NBR","A","1995",14.1911,
"LUX","PATENT","TOT","NBR","A","1996",16.1179,
"LUX","PATENT","TOT","NBR","A","1997",15.9667,
"LUX","PATENT","TOT","NBR","A","1998",22.6079,
"LUX","PATENT","TOT","NBR","A","1999",22.3011,
"LUX","PATENT","TOT","NBR","A","2000",21.6453,
"LUX","PATENT","TOT","NBR","A","2001",27.8844,
"LUX","PATENT","TOT","NBR","A","2002",14.5783,
"LUX","PATENT","TOT","NBR","A","2003",22.8083,
"LUX","PATENT","TOT","NBR","A","2004",26.6038,
"LUX","PATENT","TOT","NBR","A","2005",21.2263,
"LUX","PATENT","TOT","NBR","A","2006",23.725,
"LUX","PATENT","TOT","NBR","A","2007",15.8248,
"LUX","PATENT","TOT","NBR","A","2008",20.0833,
"LUX","PATENT","TOT","NBR","A","2009",20.1793,
"LUX","PATENT","TOT","NBR","A","2010",18.9086,
"LUX","PATENT","TOT","NBR","A","2011",23.2046,
"LUX","PATENT","TOT","NBR","A","2012",21.6929,
"LUX","PATENT","TOT","NBR","A","2013",24.084,
"LUX","PATENT","TOT","NBR","A","2014",21.2179,
"LUX","PATENT","TOT","NBR","A","2015",20.0251,
"MEX","PATENT","TOT","NBR","A","1985",0.6429,
"MEX","PATENT","TOT","NBR","A","1986",4.8333,
"MEX","PATENT","TOT","NBR","A","1987",3.7,
"MEX","PATENT","TOT","NBR","A","1988",1.9577,
"MEX","PATENT","TOT","NBR","A","1989",7.544,
"MEX","PATENT","TOT","NBR","A","1990",7.5,
"MEX","PATENT","TOT","NBR","A","1991",6.2332,
"MEX","PATENT","TOT","NBR","A","1992",5.825,
"MEX","PATENT","TOT","NBR","A","1993",6.1286,
"MEX","PATENT","TOT","NBR","A","1994",4.7419,
"MEX","PATENT","TOT","NBR","A","1995",11.7843,
"MEX","PATENT","TOT","NBR","A","1996",9.8681,
"MEX","PATENT","TOT","NBR","A","1997",8.53,
"MEX","PATENT","TOT","NBR","A","1998",11.1588,
"MEX","PATENT","TOT","NBR","A","1999",14.0153,
"MEX","PATENT","TOT","NBR","A","2000",9.2778,
"MEX","PATENT","TOT","NBR","A","2001",13.8503,
"MEX","PATENT","TOT","NBR","A","2002",14.3045,
"MEX","PATENT","TOT","NBR","A","2003",20.9333,
"MEX","PATENT","TOT","NBR","A","2004",18.3361,
"MEX","PATENT","TOT","NBR","A","2005",19.2004,
"MEX","PATENT","TOT","NBR","A","2006",26.9726,
"MEX","PATENT","TOT","NBR","A","2007",18.784,
"MEX","PATENT","TOT","NBR","A","2008",16.8415,
"MEX","PATENT","TOT","NBR","A","2009",14.6226,
"MEX","PATENT","TOT","NBR","A","2010",15.9167,
"MEX","PATENT","TOT","NBR","A","2011",17.5833,
"MEX","PATENT","TOT","NBR","A","2012",15.7119,
"MEX","PATENT","TOT","NBR","A","2013",15.7218,
"MEX","PATENT","TOT","NBR","A","2014",17.5186,
"MEX","PATENT","TOT","NBR","A","2015",18.8542,
"NLD","PATENT","TOT","NBR","A","1985",551.7063,
"NLD","PATENT","TOT","NBR","A","1986",618.9151,
"NLD","PATENT","TOT","NBR","A","1987",706.6778,
"NLD","PATENT","TOT","NBR","A","1988",691.3981,
"NLD","PATENT","TOT","NBR","A","1989",703.3532,
"NLD","PATENT","TOT","NBR","A","1990",585.71,
"NLD","PATENT","TOT","NBR","A","1991",609.3712,
"NLD","PATENT","TOT","NBR","A","1992",628.8114,
"NLD","PATENT","TOT","NBR","A","1993",605.2789,
"NLD","PATENT","TOT","NBR","A","1994",690.0349,
"NLD","PATENT","TOT","NBR","A","1995",775.7045,
"NLD","PATENT","TOT","NBR","A","1996",823.5552,
"NLD","PATENT","TOT","NBR","A","1997",852.3074,
"NLD","PATENT","TOT","NBR","A","1998",887.4576,
"NLD","PATENT","TOT","NBR","A","1999",976.5293,
"NLD","PATENT","TOT","NBR","A","2000",1263.8667,
"NLD","PATENT","TOT","NBR","A","2001",1363.2317,
"NLD","PATENT","TOT","NBR","A","2002",1867.2924,
"NLD","PATENT","TOT","NBR","A","2003",1987.6829,
"NLD","PATENT","TOT","NBR","A","2004",1975.8975,
"NLD","PATENT","TOT","NBR","A","2005",1760.7614,
"NLD","PATENT","TOT","NBR","A","2006",1477.4167,
"NLD","PATENT","TOT","NBR","A","2007",1063.7871,
"NLD","PATENT","TOT","NBR","A","2008",1127.5837,
"NLD","PATENT","TOT","NBR","A","2009",1047.5051,
"NLD","PATENT","TOT","NBR","A","2010",825.4916,
"NLD","PATENT","TOT","NBR","A","2011",968.8597,
"NLD","PATENT","TOT","NBR","A","2012",1037.6946,
"NLD","PATENT","TOT","NBR","A","2013",1094.4087,
"NLD","PATENT","TOT","NBR","A","2014",1160.5768,
"NLD","PATENT","TOT","NBR","A","2015",1166.6461,
"NZL","PATENT","TOT","NBR","A","1985",16.4167,
"NZL","PATENT","TOT","NBR","A","1986",9.6667,
"NZL","PATENT","TOT","NBR","A","1987",11.0722,
"NZL","PATENT","TOT","NBR","A","1988",14.3333,
"NZL","PATENT","TOT","NBR","A","1989",10.125,
"NZL","PATENT","TOT","NBR","A","1990",8.6439,
"NZL","PATENT","TOT","NBR","A","1991",21.3952,
"NZL","PATENT","TOT","NBR","A","1992",26.4304,
"NZL","PATENT","TOT","NBR","A","1993",13.55,
"NZL","PATENT","TOT","NBR","A","1994",23.3865,
"NZL","PATENT","TOT","NBR","A","1995",22.096,
"NZL","PATENT","TOT","NBR","A","1996",33.5868,
"NZL","PATENT","TOT","NBR","A","1997",42.5392,
"NZL","PATENT","TOT","NBR","A","1998",54.2019,
"NZL","PATENT","TOT","NBR","A","1999",51.6503,
"NZL","PATENT","TOT","NBR","A","2000",72.1968,
"NZL","PATENT","TOT","NBR","A","2001",57.0511,
"NZL","PATENT","TOT","NBR","A","2002",81.3549,
"NZL","PATENT","TOT","NBR","A","2003",76.5394,
"NZL","PATENT","TOT","NBR","A","2004",79.3699,
"NZL","PATENT","TOT","NBR","A","2005",73.2624,
"NZL","PATENT","TOT","NBR","A","2006",71.3715,
"NZL","PATENT","TOT","NBR","A","2007",56.763,
"NZL","PATENT","TOT","NBR","A","2008",72.8175,
"NZL","PATENT","TOT","NBR","A","2009",55.3693,
"NZL","PATENT","TOT","NBR","A","2010",43.1858,
"NZL","PATENT","TOT","NBR","A","2011",51.3178,
"NZL","PATENT","TOT","NBR","A","2012",103.4914,
"NZL","PATENT","TOT","NBR","A","2013",111.8478,
"NZL","PATENT","TOT","NBR","A","2014",125.9503,
"NZL","PATENT","TOT","NBR","A","2015",130.3028,
"NOR","PATENT","TOT","NBR","A","1985",35.4762,
"NOR","PATENT","TOT","NBR","A","1986",43.4875,
"NOR","PATENT","TOT","NBR","A","1987",54.7792,
"NOR","PATENT","TOT","NBR","A","1988",51.8714,
"NOR","PATENT","TOT","NBR","A","1989",73.8,
"NOR","PATENT","TOT","NBR","A","1990",52.7304,
"NOR","PATENT","TOT","NBR","A","1991",62.912,
"NOR","PATENT","TOT","NBR","A","1992",79.1219,
"NOR","PATENT","TOT","NBR","A","1993",73.6732,
"NOR","PATENT","TOT","NBR","A","1994",90.2274,
"NOR","PATENT","TOT","NBR","A","1995",88.4902,
"NOR","PATENT","TOT","NBR","A","1996",76.2213,
"NOR","PATENT","TOT","NBR","A","1997",102.7443,
"NOR","PATENT","TOT","NBR","A","1998",108.4125,
"NOR","PATENT","TOT","NBR","A","1999",118.0382,
"NOR","PATENT","TOT","NBR","A","2000",138.4985,
"NOR","PATENT","TOT","NBR","A","2001",113.6855,
"NOR","PATENT","TOT","NBR","A","2002",132.0306,
"NOR","PATENT","TOT","NBR","A","2003",119.5865,
"NOR","PATENT","TOT","NBR","A","2004",134.914,
"NOR","PATENT","TOT","NBR","A","2005",141.5038,
"NOR","PATENT","TOT","NBR","A","2006",123.2444,
"NOR","PATENT","TOT","NBR","A","2007",104.813,
"NOR","PATENT","TOT","NBR","A","2008",87.5536,
"NOR","PATENT","TOT","NBR","A","2009",128.9738,
"NOR","PATENT","TOT","NBR","A","2010",115.2617,
"NOR","PATENT","TOT","NBR","A","2011",94.5194,
"NOR","PATENT","TOT","NBR","A","2012",101.4111,
"NOR","PATENT","TOT","NBR","A","2013",100.2576,
"NOR","PATENT","TOT","NBR","A","2014",94.8375,
"NOR","PATENT","TOT","NBR","A","2015",90.7791,
"POL","PATENT","TOT","NBR","A","1985",2.7857,
"POL","PATENT","TOT","NBR","A","1986",2.6667,
"POL","PATENT","TOT","NBR","A","1987",4.5012,
"POL","PATENT","TOT","NBR","A","1988",4.7857,
"POL","PATENT","TOT","NBR","A","1989",3.1957,
"POL","PATENT","TOT","NBR","A","1990",5.5356,
"POL","PATENT","TOT","NBR","A","1991",9.6278,
"POL","PATENT","TOT","NBR","A","1992",4.8958,
"POL","PATENT","TOT","NBR","A","1993",11.4348,
"POL","PATENT","TOT","NBR","A","1994",5.369,
"POL","PATENT","TOT","NBR","A","1995",4.9333,
"POL","PATENT","TOT","NBR","A","1996",10.2934,
"POL","PATENT","TOT","NBR","A","1997",8.1312,
"POL","PATENT","TOT","NBR","A","1998",3.4762,
"POL","PATENT","TOT","NBR","A","1999",8.3851,
"POL","PATENT","TOT","NBR","A","2000",9.35,
"POL","PATENT","TOT","NBR","A","2001",14.8081,
"POL","PATENT","TOT","NBR","A","2002",19.712,
"POL","PATENT","TOT","NBR","A","2003",15.8333,
"POL","PATENT","TOT","NBR","A","2004",23.9443,
"POL","PATENT","TOT","NBR","A","2005",18.0425,
"POL","PATENT","TOT","NBR","A","2006",17.8758,
"POL","PATENT","TOT","NBR","A","2007",25.1808,
"POL","PATENT","TOT","NBR","A","2008",37.6385,
"POL","PATENT","TOT","NBR","A","2009",31.8763,
"POL","PATENT","TOT","NBR","A","2010",61.6561,
"POL","PATENT","TOT","NBR","A","2011",63.7734,
"POL","PATENT","TOT","NBR","A","2012",68.987,
"POL","PATENT","TOT","NBR","A","2013",79.125,
"POL","PATENT","TOT","NBR","A","2014",90.8159,
"POL","PATENT","TOT","NBR","A","2015",100.3911,
"PRT","PATENT","TOT","NBR","A","1985",1.5,
"PRT","PATENT","TOT","NBR","A","1986",2.3333,
"PRT","PATENT","TOT","NBR","A","1987",1.5333,
"PRT","PATENT","TOT","NBR","A","1988",1.5,
"PRT","PATENT","TOT","NBR","A","1989",0.1266,
"PRT","PATENT","TOT","NBR","A","1990",0.6667,
"PRT","PATENT","TOT","NBR","A","1991",4.4792,
"PRT","PATENT","TOT","NBR","A","1992",3.7,
"PRT","PATENT","TOT","NBR","A","1993",4.0588,
"PRT","PATENT","TOT","NBR","A","1994",2.15,
"PRT","PATENT","TOT","NBR","A","1995",3.2153,
"PRT","PATENT","TOT","NBR","A","1996",3.5972,
"PRT","PATENT","TOT","NBR","A","1997",8.2232,
"PRT","PATENT","TOT","NBR","A","1998",4.7083,
"PRT","PATENT","TOT","NBR","A","1999",5.7333,
"PRT","PATENT","TOT","NBR","A","2000",5.3187,
"PRT","PATENT","TOT","NBR","A","2001",9.0487,
"PRT","PATENT","TOT","NBR","A","2002",8.2381,
"PRT","PATENT","TOT","NBR","A","2003",12.3,
"PRT","PATENT","TOT","NBR","A","2004",11.4847,
"PRT","PATENT","TOT","NBR","A","2005",15.654,
"PRT","PATENT","TOT","NBR","A","2006",20.4991,
"PRT","PATENT","TOT","NBR","A","2007",42.094,
"PRT","PATENT","TOT","NBR","A","2008",30.3179,
"PRT","PATENT","TOT","NBR","A","2009",16.5619,
"PRT","PATENT","TOT","NBR","A","2010",17.9024,
"PRT","PATENT","TOT","NBR","A","2011",25.6778,
"PRT","PATENT","TOT","NBR","A","2012",23.0076,
"PRT","PATENT","TOT","NBR","A","2013",28.104,
"PRT","PATENT","TOT","NBR","A","2014",27.9411,
"PRT","PATENT","TOT","NBR","A","2015",28.7525,
"SVK","PATENT","TOT","NBR","A","1985",0,
"SVK","PATENT","TOT","NBR","A","1986",0,
"SVK","PATENT","TOT","NBR","A","1987",0,
"SVK","PATENT","TOT","NBR","A","1988",0,
"SVK","PATENT","TOT","NBR","A","1989",0,
"SVK","PATENT","TOT","NBR","A","1990",0,
"SVK","PATENT","TOT","NBR","A","1991",0.1667,
"SVK","PATENT","TOT","NBR","A","1992",1.6146,
"SVK","PATENT","TOT","NBR","A","1993",1.6875,
"SVK","PATENT","TOT","NBR","A","1994",1.2,
"SVK","PATENT","TOT","NBR","A","1995",2,
"SVK","PATENT","TOT","NBR","A","1996",1.0833,
"SVK","PATENT","TOT","NBR","A","1997",4.3667,
"SVK","PATENT","TOT","NBR","A","1998",2.8333,
"SVK","PATENT","TOT","NBR","A","1999",4.1167,
"SVK","PATENT","TOT","NBR","A","2000",1.7132,
"SVK","PATENT","TOT","NBR","A","2001",4.25,
"SVK","PATENT","TOT","NBR","A","2002",3.9494,
"SVK","PATENT","TOT","NBR","A","2003",6.9333,
"SVK","PATENT","TOT","NBR","A","2004",1.5833,
"SVK","PATENT","TOT","NBR","A","2005",2.1167,
"SVK","PATENT","TOT","NBR","A","2006",3.3193,
"SVK","PATENT","TOT","NBR","A","2007",3.6095,
"SVK","PATENT","TOT","NBR","A","2008",4.4876,
"SVK","PATENT","TOT","NBR","A","2009",2.2952,
"SVK","PATENT","TOT","NBR","A","2010",7.5,
"SVK","PATENT","TOT","NBR","A","2011",12.6667,
"SVK","PATENT","TOT","NBR","A","2012",8.391,
"SVK","PATENT","TOT","NBR","A","2013",8.5551,
"SVK","PATENT","TOT","NBR","A","2014",8.8058,
"SVK","PATENT","TOT","NBR","A","2015",9.4133,
"ESP","PATENT","TOT","NBR","A","1985",33.9083,
"ESP","PATENT","TOT","NBR","A","1986",36.4686,
"ESP","PATENT","TOT","NBR","A","1987",45.8956,
"ESP","PATENT","TOT","NBR","A","1988",48.5595,
"ESP","PATENT","TOT","NBR","A","1989",68.5303,
"ESP","PATENT","TOT","NBR","A","1990",70.0321,
"ESP","PATENT","TOT","NBR","A","1991",72.841,
"ESP","PATENT","TOT","NBR","A","1992",70.1578,
"ESP","PATENT","TOT","NBR","A","1993",69.712,
"ESP","PATENT","TOT","NBR","A","1994",88.1142,
"ESP","PATENT","TOT","NBR","A","1995",83.1668,
"ESP","PATENT","TOT","NBR","A","1996",92.959,
"ESP","PATENT","TOT","NBR","A","1997",111.5494,
"ESP","PATENT","TOT","NBR","A","1998",131.0207,
"ESP","PATENT","TOT","NBR","A","1999",141.6688,
"ESP","PATENT","TOT","NBR","A","2000",195.781,
"ESP","PATENT","TOT","NBR","A","2001",211.0754,
"ESP","PATENT","TOT","NBR","A","2002",225.0318,
"ESP","PATENT","TOT","NBR","A","2003",207.6618,
"ESP","PATENT","TOT","NBR","A","2004",292.5799,
"ESP","PATENT","TOT","NBR","A","2005",291.5386,
"ESP","PATENT","TOT","NBR","A","2006",267.6357,
"ESP","PATENT","TOT","NBR","A","2007",257.4491,
"ESP","PATENT","TOT","NBR","A","2008",267.2951,
"ESP","PATENT","TOT","NBR","A","2009",254.0934,
"ESP","PATENT","TOT","NBR","A","2010",238.0682,
"ESP","PATENT","TOT","NBR","A","2011",220.2258,
"ESP","PATENT","TOT","NBR","A","2012",230.0183,
"ESP","PATENT","TOT","NBR","A","2013",227.5588,
"ESP","PATENT","TOT","NBR","A","2014",228.528,
"ESP","PATENT","TOT","NBR","A","2015",228.7093,
"SWE","PATENT","TOT","NBR","A","1985",432.1251,
"SWE","PATENT","TOT","NBR","A","1986",435.9607,
"SWE","PATENT","TOT","NBR","A","1987",395.3121,
"SWE","PATENT","TOT","NBR","A","1988",376.076,
"SWE","PATENT","TOT","NBR","A","1989",452.5147,
"SWE","PATENT","TOT","NBR","A","1990",442.3873,
"SWE","PATENT","TOT","NBR","A","1991",457.8256,
"SWE","PATENT","TOT","NBR","A","1992",572.7961,
"SWE","PATENT","TOT","NBR","A","1993",552.755,
"SWE","PATENT","TOT","NBR","A","1994",689.8587,
"SWE","PATENT","TOT","NBR","A","1995",764.3191,
"SWE","PATENT","TOT","NBR","A","1996",928.8386,
"SWE","PATENT","TOT","NBR","A","1997",996.2207,
"SWE","PATENT","TOT","NBR","A","1998",881.4193,
"SWE","PATENT","TOT","NBR","A","1999",925.4673,
"SWE","PATENT","TOT","NBR","A","2000",791.7047,
"SWE","PATENT","TOT","NBR","A","2001",753.9291,
"SWE","PATENT","TOT","NBR","A","2002",793.33,
"SWE","PATENT","TOT","NBR","A","2003",756.1592,
"SWE","PATENT","TOT","NBR","A","2004",804.476,
"SWE","PATENT","TOT","NBR","A","2005",968.7496,
"SWE","PATENT","TOT","NBR","A","2006",885.0918,
"SWE","PATENT","TOT","NBR","A","2007",960.8406,
"SWE","PATENT","TOT","NBR","A","2008",835.9186,
"SWE","PATENT","TOT","NBR","A","2009",791.2939,
"SWE","PATENT","TOT","NBR","A","2010",643.8356,
"SWE","PATENT","TOT","NBR","A","2011",614.4342,
"SWE","PATENT","TOT","NBR","A","2012",662.3815,
"SWE","PATENT","TOT","NBR","A","2013",632.2666,
"SWE","PATENT","TOT","NBR","A","2014",648.0062,
"SWE","PATENT","TOT","NBR","A","2015",658.134,
"CHE","PATENT","TOT","NBR","A","1985",749.0234,
"CHE","PATENT","TOT","NBR","A","1986",715.2604,
"CHE","PATENT","TOT","NBR","A","1987",837.0891,
"CHE","PATENT","TOT","NBR","A","1988",846.9514,
"CHE","PATENT","TOT","NBR","A","1989",817.258,
"CHE","PATENT","TOT","NBR","A","1990",787.0421,
"CHE","PATENT","TOT","NBR","A","1991",735.138,
"CHE","PATENT","TOT","NBR","A","1992",731.9325,
"CHE","PATENT","TOT","NBR","A","1993",715.1294,
"CHE","PATENT","TOT","NBR","A","1994",738.9385,
"CHE","PATENT","TOT","NBR","A","1995",771.8836,
"CHE","PATENT","TOT","NBR","A","1996",824.7944,
"CHE","PATENT","TOT","NBR","A","1997",842.9596,
"CHE","PATENT","TOT","NBR","A","1998",834.3924,
"CHE","PATENT","TOT","NBR","A","1999",809.0731,
"CHE","PATENT","TOT","NBR","A","2000",1003.6154,
"CHE","PATENT","TOT","NBR","A","2001",982.6562,
"CHE","PATENT","TOT","NBR","A","2002",989.826,
"CHE","PATENT","TOT","NBR","A","2003",1042.6831,
"CHE","PATENT","TOT","NBR","A","2004",1096.0714,
"CHE","PATENT","TOT","NBR","A","2005",1083.7435,
"CHE","PATENT","TOT","NBR","A","2006",1150.1678,
"CHE","PATENT","TOT","NBR","A","2007",1008.6338,
"CHE","PATENT","TOT","NBR","A","2008",992.678,
"CHE","PATENT","TOT","NBR","A","2009",972.29,
"CHE","PATENT","TOT","NBR","A","2010",1065.5075,
"CHE","PATENT","TOT","NBR","A","2011",1053.7662,
"CHE","PATENT","TOT","NBR","A","2012",1140.1614,
"CHE","PATENT","TOT","NBR","A","2013",1180.193,
"CHE","PATENT","TOT","NBR","A","2014",1191.5481,
"CHE","PATENT","TOT","NBR","A","2015",1206.869,
"TUR","PATENT","TOT","NBR","A","1985",1,
"TUR","PATENT","TOT","NBR","A","1986",1,
"TUR","PATENT","TOT","NBR","A","1987",0.1,
"TUR","PATENT","TOT","NBR","A","1988",1.6111,
"TUR","PATENT","TOT","NBR","A","1989",1.3333,
"TUR","PATENT","TOT","NBR","A","1990",0.8,
"TUR","PATENT","TOT","NBR","A","1991",0.5,
"TUR","PATENT","TOT","NBR","A","1992",0,
"TUR","PATENT","TOT","NBR","A","1993",2.45,
"TUR","PATENT","TOT","NBR","A","1994",1.6429,
"TUR","PATENT","TOT","NBR","A","1995",1.85,
"TUR","PATENT","TOT","NBR","A","1996",3.7202,
"TUR","PATENT","TOT","NBR","A","1997",4.7429,
"TUR","PATENT","TOT","NBR","A","1998",6.7039,
"TUR","PATENT","TOT","NBR","A","1999",3.3538,
"TUR","PATENT","TOT","NBR","A","2000",4.5761,
"TUR","PATENT","TOT","NBR","A","2001",12.1413,
"TUR","PATENT","TOT","NBR","A","2002",10.0944,
"TUR","PATENT","TOT","NBR","A","2003",10.5862,
"TUR","PATENT","TOT","NBR","A","2004",16.7903,
"TUR","PATENT","TOT","NBR","A","2005",15.5415,
"TUR","PATENT","TOT","NBR","A","2006",16.8498,
"TUR","PATENT","TOT","NBR","A","2007",9,
"TUR","PATENT","TOT","NBR","A","2008",27.4135,
"TUR","PATENT","TOT","NBR","A","2009",27.9402,
"TUR","PATENT","TOT","NBR","A","2010",33.0463,
"TUR","PATENT","TOT","NBR","A","2011",36.6853,
"TUR","PATENT","TOT","NBR","A","2012",30.9189,
"TUR","PATENT","TOT","NBR","A","2013",40.3666,
"TUR","PATENT","TOT","NBR","A","2014",45.9157,
"TUR","PATENT","TOT","NBR","A","2015",49.6833,
"GBR","PATENT","TOT","NBR","A","1985",1265.377,
"GBR","PATENT","TOT","NBR","A","1986",1402.1803,
"GBR","PATENT","TOT","NBR","A","1987",1465.8563,
"GBR","PATENT","TOT","NBR","A","1988",1611.3262,
"GBR","PATENT","TOT","NBR","A","1989",1596.8003,
"GBR","PATENT","TOT","NBR","A","1990",1459.9272,
"GBR","PATENT","TOT","NBR","A","1991",1406.3652,
"GBR","PATENT","TOT","NBR","A","1992",1408.745,
"GBR","PATENT","TOT","NBR","A","1993",1474.8898,
"GBR","PATENT","TOT","NBR","A","1994",1571.9483,
"GBR","PATENT","TOT","NBR","A","1995",1606.0146,
"GBR","PATENT","TOT","NBR","A","1996",1715.9677,
"GBR","PATENT","TOT","NBR","A","1997",1733.0922,
"GBR","PATENT","TOT","NBR","A","1998",1912.2631,
"GBR","PATENT","TOT","NBR","A","1999",1847.1472,
"GBR","PATENT","TOT","NBR","A","2000",2361.891,
